extId__c,Churn__c,Name,Gender__c,Sentiment__c,MissingMortgagePayments__c,RetentionTeam__c,LifeStage__c
3037,Yes,Adam Martinez,Male,Neutral,No,Not Engaged,Single
3038,Yes,Briana Crawford,Female,Negative,Yes,Engaged,Retired
3039,Yes,Jesse Suh,Female,Negative,No,Engaged,Single
3040,Yes,Joshua Peiffer,Female,Negative,No,Not Engaged,Family
3041,Yes,Nathan Eckhart,Male,Negative,No,Engaged,Retired
3042,Yes,Latoia Allen,Female,Positive,No,Not Engaged,Single
3043,Yes,Ricci Bickford,Male,Negative,Yes,Engaged,Single
3044,Yes,Jacob Ennis,Female,Negative,Yes,Not Engaged,Family
3045,Yes,Nestor Enriquez,Male,Neutral,No,Engaged,Family
3046,Yes,Annessa Pasillas Silva,Male,Negative,Yes,Not Engaged,Retired
3047,Yes,Jesus Barrales,Female,Positive,Yes,Not Engaged,Retired
3048,Yes,Thien Oem,Female,Positive,Yes,Engaged,Retired
3049,Yes,Luis Martinez Orellana,Female,Neutral,Yes,Engaged,Single
3050,Yes,Shaahira el-Akel,Male,Neutral,Yes,Engaged,Retired
3051,Yes,Kristin Roberts,Male,Neutral,Yes,Not Engaged,Single
3052,Yes,Kristi Koster,Male,Negative,Yes,Not Engaged,Single
3053,Yes,Hannah Favereau,Male,Negative,No,Engaged,Single
3054,Yes,Bianca Cordova,Female,Negative,No,Not Engaged,Family
3055,Yes,Ryan Holloway,Male,Neutral,No,Engaged,Retired
3056,Yes,Alexis Delacruz-Pena,Male,Negative,Yes,Not Engaged,Family
3057,Yes,Maimoona al-Rayes,Male,Neutral,No,Not Engaged,Single
3058,Yes,Huwaida el-Hatem,Male,Negative,Yes,Not Engaged,Retired
3059,Yes,Jesus Leyva Salinas,Male,Negative,No,Engaged,Retired
3060,Yes,Muneeb el-Nawaz,Female,Neutral,Yes,Not Engaged,Single
3061,Yes,Darel Smith,Female,Positive,Yes,Not Engaged,Family
3062,Yes,Tia Goetsch,Male,Positive,No,Not Engaged,Retired
3063,Yes,Ryan Beardsley,Male,Neutral,No,Engaged,Retired
3064,Yes,Saood al-Mansouri,Male,Positive,Yes,Engaged,Single
3065,Yes,Alexa Tran,Female,Negative,No,Engaged,Single
3066,Yes,Joe Stanfield,Male,Negative,Yes,Not Engaged,Retired
3067,Yes,Patricia Her,Male,Positive,Yes,Not Engaged,Single
3068,Yes,Drake Davis,Female,Negative,Yes,Not Engaged,Family
3069,Yes,Scott Yachay,Female,Negative,Yes,Not Engaged,Single
3070,Yes,Ghazaala el-Hassen,Female,Negative,Yes,Engaged,Single
3071,Yes,Kanesha Young,Female,Neutral,No,Not Engaged,Retired
3072,Yes,Cruz Juan,Male,Neutral,Yes,Engaged,Single
3073,Yes,Amber Anders,Male,Negative,No,Not Engaged,Retired
3074,Yes,Marcela Gallardo,Male,Negative,Yes,Engaged,Single
3075,Yes,Hannah Salvia,Male,Neutral,No,Engaged,Single
3076,Yes,Requal Jacket,Female,Neutral,Yes,Not Engaged,Single
3077,Yes,Ghaada al-Ali,Female,Negative,No,Not Engaged,Single
3078,Yes,Kalene Conover,Male,Neutral,Yes,Engaged,Family
3079,Yes,Nayeli Ortiz,Female,Neutral,Yes,Engaged,Retired
3080,Yes,Geona Watkins,Male,Neutral,Yes,Not Engaged,Family
3081,Yes,Allison Berman,Female,Negative,Yes,Engaged,Single
3082,Yes,Gabriela Kreul,Female,Negative,No,Engaged,Family
3083,Yes,Tiana Major,Female,Positive,No,Not Engaged,Single
3084,Yes,Faadi al-Begum,Male,Positive,No,Not Engaged,Single
3085,Yes,Brittany Cotier,Male,Positive,Yes,Not Engaged,Single
3086,Yes,Randa el-Mohamad,Male,Negative,Yes,Engaged,Single
3087,Yes,Leila Wilburn,Female,Negative,Yes,Engaged,Retired
3088,Yes,Jade Ward,Male,Positive,Yes,Not Engaged,Retired
3089,Yes,Ghassaan al-Habeeb,Male,Negative,Yes,Engaged,Single
3090,Yes,Madeline Mcleslie,Male,Neutral,Yes,Not Engaged,Single
3091,Yes,Benjamin Petrouske,Male,Negative,Yes,Not Engaged,Family
3092,Yes,Antonio Valenzuela,Female,Negative,Yes,Not Engaged,Retired
3093,Yes,Aarin Harris,Male,Neutral,Yes,Not Engaged,Single
3094,Yes,Andrew Bonilla,Male,Negative,Yes,Not Engaged,Retired
3095,Yes,Danielle Kim,Female,Negative,No,Not Engaged,Single
3096,Yes,Marlene Garay,Male,Positive,No,Engaged,Family
3097,Yes,Tyree Batson,Female,Neutral,Yes,Engaged,Single
3098,Yes,Jd Sapena,Male,Negative,No,Not Engaged,Family
3099,Yes,Juan Gonzalez,Female,Positive,Yes,Engaged,Family
3100,Yes,Devont Garza,Male,Negative,No,Engaged,Single
3101,Yes,Graham Moore,Male,Neutral,Yes,Not Engaged,Retired
3102,Yes,Martinealyse Smith,Female,Negative,Yes,Engaged,Single
3103,Yes,Ashley Hoffman,Male,Negative,Yes,Engaged,Family
3104,Yes,Marisol Carmona,Male,Negative,Yes,Engaged,Retired
3105,Yes,Maynard Roberts,Female,Negative,Yes,Not Engaged,Retired
3106,Yes,Michelle Lee,Female,Negative,Yes,Not Engaged,Retired
3107,Yes,Jodi Nuqui,Male,Negative,Yes,Not Engaged,Single
3108,Yes,Britteny Hansen,Female,Neutral,Yes,Not Engaged,Retired
3109,Yes,Amanda Chang,Male,Neutral,Yes,Engaged,Single
3110,Yes,Eri Luna,Female,Positive,No,Not Engaged,Family
3111,Yes,Tianya Simmons,Female,Neutral,Yes,Engaged,Retired
3112,Yes,Aayush Lowe,Male,Neutral,Yes,Engaged,Retired
3113,Yes,Eric Fisher,Female,Negative,No,Engaged,Single
3114,Yes,Blaze Reynolds,Male,Negative,No,Not Engaged,Retired
3115,Yes,Darren Young,Female,Negative,Yes,Not Engaged,Retired
3116,Yes,Alex Chang,Female,Positive,Yes,Not Engaged,Retired
3117,Yes,Shaheed al-Akhtar,Male,Positive,No,Engaged,Family
3118,Yes,Marcus Oliver,Female,Neutral,Yes,Engaged,Single
3119,Yes,Nico Wingo,Male,Negative,Yes,Not Engaged,Single
3120,Yes,Patrick Yang,Male,Negative,Yes,Not Engaged,Single
3121,Yes,Ramla el-Saah,Male,Neutral,Yes,Not Engaged,Retired
3122,Yes,Bianca Quintero,Female,Positive,Yes,Engaged,Family
3123,Yes,Nichol Loi,Female,Negative,Yes,Engaged,Single
3124,Yes,Jade Miller,Female,Neutral,Yes,Engaged,Retired
3125,Yes,Isiah Hernandez,Male,Positive,Yes,Engaged,Single
3126,Yes,Alicia Venable,Male,Negative,No,Not Engaged,Single
3127,Yes,Kennieth-Desmond Johnson,Female,Neutral,No,Not Engaged,Family
3128,Yes,Morgan Salat,Female,Negative,Yes,Not Engaged,Retired
3129,Yes,Christopher Doherty,Male,Positive,Yes,Not Engaged,Retired
3130,Yes,Carly Campos,Female,Neutral,Yes,Not Engaged,Single
3131,Yes,Kai Mcgruder,Male,Negative,Yes,Not Engaged,Family
3132,Yes,Kayla Pence,Male,Positive,Yes,Not Engaged,Retired
3133,Yes,Michael Gallegos,Male,Positive,Yes,Engaged,Family
3134,Yes,Jumail al-Satter,Female,Negative,Yes,Engaged,Retired
3135,Yes,Garrett Fushimi,Female,Neutral,Yes,Not Engaged,Retired
3136,Yes,Saabiq al-Ozer,Male,Negative,Yes,Not Engaged,Family
3137,Yes,Marcus Kitchen,Male,Negative,Yes,Not Engaged,Retired
3138,Yes,Maria Lee,Male,Negative,Yes,Engaged,Single
3139,Yes,Tevin King,Female,Negative,Yes,Engaged,Retired
3140,Yes,Silin Mcgee,Female,Positive,No,Not Engaged,Retired
3141,Yes,Anthony Tran,Female,Negative,No,Engaged,Family
3142,Yes,Jillian Mccafferty,Female,Negative,Yes,Engaged,Single
3143,Yes,Daif al-Siddique,Female,Negative,Yes,Not Engaged,Single
3144,Yes,Abdul Wadood el-Soltani,Male,Neutral,No,Not Engaged,Family
3145,Yes,Tyra Johnson,Female,Neutral,Yes,Engaged,Single
3146,Yes,Genna Van Garderen,Male,Neutral,No,Not Engaged,Single
3147,Yes,Orion Morquecho,Male,Neutral,No,Not Engaged,Single
3148,Yes,Deja Carruthers,Male,Positive,Yes,Not Engaged,Single
3149,Yes,Davidray Cox,Male,Negative,Yes,Not Engaged,Retired
3150,Yes,Gage Romero,Female,Negative,Yes,Not Engaged,Single
3151,Yes,Katie Le,Female,Negative,No,Not Engaged,Retired
3152,Yes,Monica Baltierra,Female,Neutral,No,Not Engaged,Single
3153,Yes,Robyn Lalria,Female,Negative,No,Not Engaged,Single
3154,Yes,Parker Schwartz,Male,Neutral,Yes,Engaged,Single
3155,Yes,Matthew Oster,Male,Negative,No,Not Engaged,Single
3156,Yes,Marchelle Samuels,Female,Neutral,No,Engaged,Single
3157,Yes,Nameera el-Sader,Male,Neutral,Yes,Engaged,Family
3158,Yes,Danny Flinn,Male,Negative,Yes,Engaged,Retired
3159,Yes,Brett Shepherd,Male,Negative,No,Engaged,Retired
3160,Yes,Erik Cruz,Male,Negative,No,Not Engaged,Family
3161,Yes,Jaleela al-Amin,Female,Neutral,No,Not Engaged,Single
3162,Yes,Kirby Key,Female,Negative,Yes,Not Engaged,Retired
3163,Yes,Keon Hee Smith,Female,Neutral,No,Not Engaged,Retired
3164,Yes,Malia Corah,Female,Neutral,Yes,Not Engaged,Single
3165,Yes,Damonel Garcia,Male,Negative,Yes,Not Engaged,Single
3166,Yes,Daniel Butler,Female,Negative,Yes,Not Engaged,Retired
3167,Yes,Rute Rice,Female,Negative,No,Not Engaged,Family
3168,Yes,Sujeina Colon,Female,Positive,Yes,Engaged,Retired
3169,Yes,Yaasir el-Idris,Female,Neutral,Yes,Engaged,Retired
3170,Yes,Olivia Hoang,Male,Negative,Yes,Engaged,Single
3171,Yes,Manuel Ceballos,Male,Neutral,No,Not Engaged,Retired
3172,Yes,Paxton May,Male,Negative,Yes,Engaged,Single
3173,Yes,Jose Rodriguez Martinez,Female,Positive,Yes,Not Engaged,Single
3174,Yes,Alexander Lanier,Female,Positive,Yes,Engaged,Single
3175,Yes,Fredinard Lewis,Female,Positive,No,Not Engaged,Single
3176,Yes,Sean La,Female,Neutral,Yes,Engaged,Family
3177,Yes,Nawf el-Jamal,Female,Neutral,No,Engaged,Single
3178,Yes,Samuel Lam,Male,Negative,Yes,Not Engaged,Single
3179,Yes,Stone Hernandez,Male,Negative,No,Not Engaged,Retired
3180,Yes,Timothy Le,Male,Neutral,No,Not Engaged,Single
3181,Yes,Jazlyn Quick Bear,Male,Negative,No,Not Engaged,Single
3182,Yes,Rameika Hall,Male,Neutral,No,Not Engaged,Single
3183,Yes,Nadeera el-Hosein,Female,Positive,Yes,Engaged,Single
3184,Yes,Marcustre Bailo,Female,Negative,Yes,Not Engaged,Retired
3185,Yes,Peter Rafferty,Male,Neutral,No,Engaged,Single
3186,Yes,Abdul Baari el-Nouri,Female,Neutral,Yes,Not Engaged,Single
3187,Yes,Ryan Robb,Male,Positive,No,Engaged,Retired
3188,Yes,Tara Lanning,Male,Negative,Yes,Not Engaged,Retired
3189,Yes,Casey Mesch,Female,Neutral,No,Engaged,Retired
3190,Yes,Aamir al-Zafar,Female,Negative,No,Not Engaged,Single
3191,Yes,Galen Culpepper,Male,Positive,Yes,Engaged,Single
3192,Yes,Brianna Muruganantham,Male,Positive,Yes,Not Engaged,Retired
3193,Yes,Fat'hiyaa el-Faris,Female,Negative,Yes,Engaged,Single
3194,Yes,Thuan Pak,Female,Positive,Yes,Not Engaged,Retired
3195,Yes,Christian Reynolds,Female,Positive,No,Not Engaged,Single
3196,Yes,Giovanna Wilcox,Female,Positive,Yes,Not Engaged,Retired
3197,Yes,Daioshanay Reese,Female,Neutral,Yes,Not Engaged,Retired
3198,Yes,Hiwaaya al-Ben,Female,Negative,Yes,Not Engaged,Family
3199,Yes,Whitney Pritchett,Female,Negative,Yes,Engaged,Family
3200,Yes,Muntaha al-Naderi,Female,Negative,No,Engaged,Family
3201,Yes,Brandon Huskey,Male,Negative,No,Engaged,Retired
3202,Yes,Curtis Knox-Bell,Female,Positive,No,Not Engaged,Family
3203,Yes,Paul Duvall Nguyen,Female,Negative,Yes,Engaged,Single
3204,Yes,John Giltner,Male,Negative,No,Not Engaged,Retired
3205,Yes,Terry Andres,Male,Neutral,Yes,Not Engaged,Family
3206,Yes,Intisaar el-Nagi,Male,Negative,Yes,Not Engaged,Family
3207,Yes,Mariah Proctor,Female,Neutral,No,Engaged,Single
3208,Yes,Wisaam el-Ashraf,Female,Negative,No,Not Engaged,Family
3209,Yes,Haben Bounds,Male,Negative,Yes,Not Engaged,Retired
3210,Yes,Kathryn Nguyen,Female,Positive,No,Not Engaged,Retired
3211,Yes,Alyssa Hensley,Male,Positive,Yes,Not Engaged,Single
3212,Yes,John Morse,Female,Negative,Yes,Engaged,Single
3213,Yes,Yahya el-Nawaz,Female,Negative,No,Not Engaged,Retired
3214,Yes,Silas Ortega,Male,Neutral,Yes,Not Engaged,Retired
3215,Yes,Sydney Johnson,Male,Neutral,Yes,Engaged,Single
3216,Yes,Anton Kaza,Male,Neutral,Yes,Not Engaged,Single
3217,Yes,Nardy Flores Sanjuanero,Female,Neutral,Yes,Engaged,Retired
3218,Yes,Steven Thorndyke,Male,Negative,Yes,Engaged,Single
3219,Yes,Makayla Vigil,Male,Neutral,No,Not Engaged,Retired
3220,Yes,Jennifer Diaz-Meyer,Female,Neutral,No,Engaged,Single
3221,Yes,Austin Pak,Male,Positive,Yes,Engaged,Single
3222,Yes,Monea Clark,Male,Negative,Yes,Engaged,Retired
3223,Yes,Mckenzie Wake,Male,Positive,No,Engaged,Single
3224,Yes,Almier Mimbela-Munoz,Male,Negative,Yes,Not Engaged,Retired
3225,Yes,Zachariah Cook,Female,Negative,Yes,Not Engaged,Retired
3226,Yes,Dominic Baker,Female,Positive,Yes,Not Engaged,Family
3227,Yes,Roselanda Hill,Female,Negative,Yes,Not Engaged,Single
3228,Yes,Sydney Silas,Female,Neutral,No,Not Engaged,Single
3229,Yes,Nashat el-Sharaf,Male,Neutral,Yes,Engaged,Single
3230,Yes,Edwin Sandoval,Female,Neutral,No,Not Engaged,Single
3231,Yes,Asien Lythgoe,Male,Positive,Yes,Engaged,Family
3232,Yes,Vannessa Coker,Female,Negative,Yes,Not Engaged,Family
3233,Yes,Jeannie Rikke,Female,Positive,No,Engaged,Retired
3234,Yes,Gabriel Worley,Female,Neutral,No,Not Engaged,Family
3235,Yes,Edgar Pizarro,Female,Positive,No,Not Engaged,Single
3236,Yes,Jordy Linares,Male,Negative,Yes,Engaged,Single
3237,Yes,Faaid el-Basher,Female,Positive,No,Engaged,Single
3238,Yes,Vincent Nguyen,Female,Positive,Yes,Not Engaged,Single
3239,Yes,Ima Bond,Female,Positive,No,Engaged,Family
3240,Yes,Adriana Sena,Male,Negative,No,Engaged,Family
3241,Yes,Beemnet Strode,Female,Negative,Yes,Engaged,Single
3242,Yes,Tonya Phillips,Female,Positive,No,Engaged,Single
3243,Yes,Donovan Elliott,Male,Positive,No,Engaged,Family
3244,Yes,Rey Romero,Male,Negative,Yes,Not Engaged,Single
3245,Yes,Shannon Rundle,Male,Neutral,No,Not Engaged,Family
3246,Yes,Manuel Jiron,Female,Negative,No,Engaged,Retired
3247,Yes,Spencer Bashford,Male,Negative,Yes,Not Engaged,Retired
3248,Yes,Kendra Harris,Female,Neutral,No,Engaged,Single
3249,Yes,Shariya Jackson,Female,Neutral,No,Not Engaged,Single
3250,Yes,Haamid al-Sinai,Male,Neutral,No,Not Engaged,Family
3251,Yes,Matthew Hurtado,Male,Positive,Yes,Not Engaged,Family
3252,Yes,Sean Nguyen,Male,Neutral,No,Not Engaged,Single
3253,Yes,Andrew Chen,Female,Positive,No,Engaged,Single
3254,Yes,Jaarallah el-Harron,Male,Negative,No,Engaged,Single
3255,Yes,Gabriel Cheeseboro,Male,Negative,Yes,Engaged,Family
3256,Yes,Nicole King,Female,Positive,Yes,Engaged,Single
3257,Yes,Christopher Sandoval,Male,Negative,No,Not Engaged,Family
3258,Yes,Monica Drozdowski,Female,Negative,Yes,Engaged,Single
3259,Yes,Zulfa al-Shehadeh,Female,Negative,Yes,Engaged,Family
3260,Yes,Miriam Castell,Female,Negative,Yes,Not Engaged,Single
3261,Yes,Long Prasad,Male,Neutral,Yes,Not Engaged,Family
3262,Yes,Landon Wallace,Female,Neutral,No,Not Engaged,Single
3263,Yes,Savanna Gregory,Male,Neutral,Yes,Engaged,Single
3264,Yes,Brandon Santana,Female,Positive,No,Not Engaged,Single
3265,Yes,Kaldurion Schenally,Female,Neutral,Yes,Not Engaged,Single
3266,Yes,Alan Bonsante,Male,Positive,Yes,Not Engaged,Single
3267,Yes,Irving Duran,Female,Negative,No,Not Engaged,Single
3268,Yes,Jim Choi,Male,Negative,Yes,Engaged,Single
3269,Yes,Joshua Polk,Female,Negative,Yes,Not Engaged,Retired
3270,Yes,Gina Valdez,Female,Negative,Yes,Not Engaged,Single
3271,Yes,Lakshmi Priya Xiong,Male,Neutral,No,Engaged,Retired
3272,Yes,Jacob Medina,Male,Positive,Yes,Engaged,Retired
3273,Yes,Karson Hamernik,Female,Negative,No,Not Engaged,Retired
3274,Yes,Lakesha Santio,Male,Neutral,Yes,Engaged,Single
3275,Yes,Chelsae Galindo Castillo,Female,Positive,No,Engaged,Single
3276,Yes,John Samoy,Male,Positive,No,Not Engaged,Single
3277,Yes,August Pierce,Female,Negative,Yes,Engaged,Family
3278,Yes,Erica Del Rio,Female,Negative,No,Engaged,Family
3279,Yes,Wajdiyya al-Zia,Male,Positive,No,Not Engaged,Single
3280,Yes,Christopher Wahlert,Male,Negative,Yes,Not Engaged,Single
3281,Yes,Aabid al-Mona,Male,Neutral,Yes,Not Engaged,Retired
3282,Yes,Morgan Cox,Male,Neutral,No,Not Engaged,Family
3283,Yes,Abigail Donato,Female,Negative,No,Engaged,Retired
3284,Yes,Shareef Salas,Male,Negative,No,Not Engaged,Retired
3285,Yes,Alan Dhillon,Female,Negative,Yes,Not Engaged,Single
3286,Yes,Adrian Yslas,Female,Negative,Yes,Engaged,Retired
3287,Yes,Alanna Huang,Female,Neutral,Yes,Engaged,Retired
3288,Yes,Ka Ron Skells,Female,Positive,Yes,Not Engaged,Single
3289,Yes,Augustin Garcia,Male,Neutral,Yes,Engaged,Retired
3290,Yes,Sierra Merritt Jr,Female,Negative,Yes,Not Engaged,Single
3291,Yes,Randa al-Saadeh,Male,Neutral,No,Engaged,Family
3292,Yes,Wisaam el-Sultan,Male,Neutral,No,Engaged,Family
3293,Yes,Zainuddeen el-Massoud,Female,Negative,No,Engaged,Single
3294,Yes,Shaina Lopez,Male,Negative,Yes,Engaged,Single
3295,Yes,Alfred Myers,Female,Negative,Yes,Not Engaged,Single
3296,Yes,Marcus Moreno,Male,Positive,No,Engaged,Retired
3297,Yes,Shaqeeqa al-Satter,Female,Neutral,Yes,Engaged,Retired
3298,Yes,James Alejandre,Male,Negative,Yes,Not Engaged,Single
3299,Yes,Rowan Moore,Female,Negative,Yes,Not Engaged,Single
3300,Yes,Casey Quick,Female,Negative,No,Not Engaged,Single
3301,Yes,La' George Crowell,Male,Negative,Yes,Not Engaged,Single
3302,Yes,Jason Porambo,Male,Negative,No,Engaged,Single
3303,Yes,Nicolette Marler,Male,Positive,No,Not Engaged,Single
3304,Yes,Jorge Sabin,Female,Neutral,Yes,Not Engaged,Family
3305,Yes,Aqeel al-Rabbani,Male,Negative,Yes,Not Engaged,Single
3306,Yes,Aayaat al-Shad,Male,Negative,Yes,Engaged,Single
3307,Yes,Angelo Mayek,Female,Negative,No,Not Engaged,Single
3308,Yes,Daric Melgoza,Female,Negative,Yes,Not Engaged,Retired
3309,Yes,Tyler Anderson,Male,Neutral,Yes,Engaged,Single
3310,Yes,Cody Sanders,Female,Negative,Yes,Engaged,Retired
3311,Yes,Devarieyia Gentry,Male,Neutral,Yes,Not Engaged,Single
3312,Yes,Jeana Palomino,Female,Neutral,No,Engaged,Single
3313,Yes,Wyleen Dean,Female,Positive,Yes,Not Engaged,Family
3314,Yes,Yeun Jung Hoeger,Female,Negative,Yes,Engaged,Single
3315,Yes,Kobee Le,Female,Negative,Yes,Not Engaged,Single
3316,Yes,Isaac Jones,Female,Neutral,Yes,Engaged,Single
3317,Yes,Fat'hiyaa el-Rassi,Male,Negative,No,Not Engaged,Family
3318,Yes,Asmar al-Atallah,Female,Negative,No,Engaged,Single
3319,Yes,Isaiah Mendoza,Female,Neutral,No,Engaged,Single
3320,Yes,Jada Gresham,Female,Negative,Yes,Not Engaged,Single
3321,Yes,Jose Morales,Male,Negative,No,Engaged,Single
3322,Yes,Rumaana el-Muhammed,Female,Negative,Yes,Not Engaged,Single
3323,Yes,Marcus Palma,Male,Neutral,Yes,Engaged,Single
3324,Yes,Bishr al-Dia,Female,Negative,Yes,Engaged,Family
3325,Yes,Marisol Luevano,Female,Negative,No,Not Engaged,Retired
3326,Yes,Derek Sourn,Female,Neutral,Yes,Engaged,Family
3327,Yes,Hamda el-Sadiq,Female,Positive,Yes,Not Engaged,Family
3328,Yes,Shareefa el-Baksh,Female,Positive,Yes,Not Engaged,Family
3329,Yes,Gautham Goerner,Female,Negative,Yes,Engaged,Single
3330,Yes,Taylor Six,Female,Negative,Yes,Not Engaged,Single
3331,Yes,Kristin Laner,Male,Negative,Yes,Engaged,Single
3332,Yes,Shafeeqa al-Saidi,Female,Positive,No,Not Engaged,Single
3333,Yes,Laurie Ismail,Male,Neutral,Yes,Not Engaged,Retired
3334,Yes,Edwin Allen,Female,Positive,No,Not Engaged,Family
3335,Yes,Taylor Franco,Female,Negative,Yes,Not Engaged,Single
3336,Yes,Ana Mckinney,Female,Neutral,Yes,Engaged,Single
3337,Yes,Mercelia Valentine,Female,Neutral,Yes,Engaged,Retired
3338,Yes,Jonnesia Larkin,Female,Negative,No,Not Engaged,Retired
3339,Yes,Alfredo Gettler,Male,Negative,Yes,Not Engaged,Family
3340,Yes,Leigha Bradley,Female,Neutral,Yes,Engaged,Retired
3341,Yes,Asad el-Allam,Female,Positive,Yes,Engaged,Retired
3342,Yes,Kaya Swackhamer,Female,Neutral,No,Not Engaged,Family
3343,Yes,John Coker,Male,Negative,No,Engaged,Retired
3344,Yes,Shukriyya al-Younis,Male,Positive,Yes,Engaged,Single
3345,Yes,Jordan Edwards,Male,Positive,Yes,Not Engaged,Family
3346,Yes,Teddi Haas,Female,Negative,Yes,Engaged,Retired
3347,Yes,Zoe Chang,Male,Negative,Yes,Engaged,Single
3348,Yes,Muneera el-Mina,Female,Neutral,Yes,Not Engaged,Single
3349,Yes,Justin Vanlaningham,Male,Neutral,Yes,Not Engaged,Single
3350,Yes,Marissa Bartin,Male,Negative,Yes,Not Engaged,Retired
3351,Yes,Cochise Lobato,Female,Negative,Yes,Engaged,Single
3352,Yes,Justin Hardison,Female,Neutral,No,Engaged,Single
3353,Yes,Kylie Norwood,Male,Neutral,Yes,Not Engaged,Single
3354,Yes,Abdul Quddoos el-Lodi,Male,Positive,Yes,Engaged,Single
3355,Yes,Taji Payton,Female,Negative,No,Not Engaged,Single
3356,Yes,Ryan Fields II,Female,Positive,Yes,Not Engaged,Single
3357,Yes,Sukhbir Towns,Male,Neutral,Yes,Not Engaged,Single
3358,Yes,Cullen Redman,Male,Neutral,Yes,Not Engaged,Retired
3359,Yes,Autumn Makaiwi,Male,Neutral,Yes,Not Engaged,Single
3360,Yes,Kashauna Morrow,Female,Positive,No,Engaged,Single
3361,Yes,Jayde Quin,Female,Neutral,Yes,Not Engaged,Family
3362,Yes,Elijiah Johnson,Male,Neutral,No,Not Engaged,Single
3363,Yes,Wolfgang Wing,Male,Neutral,Yes,Engaged,Single
3364,Yes,Joseph Whyte,Female,Negative,Yes,Engaged,Single
3365,Yes,Cameron Hand,Male,Negative,Yes,Not Engaged,Retired
3366,Yes,Matia Rodriguez,Female,Neutral,No,Not Engaged,Retired
3367,Yes,Aatif al-Rashid,Male,Negative,Yes,Engaged,Single
3368,Yes,Lea Shelton,Male,Negative,No,Not Engaged,Retired
3369,Yes,Kade Haag,Male,Neutral,Yes,Not Engaged,Retired
3370,Yes,Kaprisha Gaulden-Meyer,Male,Neutral,Yes,Engaged,Single
3371,Yes,Kyla Johnston,Male,Neutral,Yes,Engaged,Single
3372,Yes,Ja Scott,Female,Neutral,Yes,Engaged,Retired
3373,Yes,David Fahn,Male,Neutral,Yes,Not Engaged,Single
3374,Yes,Franklin Truong,Female,Negative,No,Engaged,Single
3375,Yes,Loretta Morris,Female,Negative,Yes,Not Engaged,Retired
3376,Yes,Ariel Nguyen,Female,Positive,No,Engaged,Single
3377,Yes,Hunter Spradling,Female,Neutral,No,Not Engaged,Retired
3378,Yes,Kiana Gray,Female,Positive,No,Not Engaged,Retired
3379,Yes,Yasmine Munoz-Fontes,Male,Positive,Yes,Engaged,Single
3380,Yes,Julien Patel,Female,Negative,Yes,Engaged,Single
3381,Yes,Sabiyya el-Othman,Female,Negative,No,Not Engaged,Single
3382,Yes,August Mccarty,Male,Negative,Yes,Engaged,Single
3383,Yes,Samuel Vongrith,Female,Neutral,No,Not Engaged,Single
3384,Yes,Kirie Martins,Female,Neutral,No,Not Engaged,Retired
3385,Yes,Mitchell Strizich,Female,Positive,Yes,Not Engaged,Retired
3386,Yes,Biag Jones,Male,Negative,Yes,Not Engaged,Retired
3387,Yes,Breanna Maldonado,Female,Positive,No,Engaged,Retired
3388,Yes,Maazin el-Khalil,Male,Negative,No,Not Engaged,Retired
3389,Yes,Julie Allen,Female,Neutral,Yes,Not Engaged,Single
3390,Yes,Aaron Poythress,Female,Neutral,Yes,Engaged,Family
3391,Yes,Anne Marie Enkhsaikhan,Female,Negative,Yes,Engaged,Retired
3392,Yes,Lakayla Ouellette,Male,Negative,No,Engaged,Retired
3393,Yes,Peter Gabriel,Male,Negative,Yes,Not Engaged,Retired
3394,Yes,Amanda Lynn Kattula,Male,Negative,Yes,Not Engaged,Single
3395,Yes,Darrian Ellis,Male,Negative,Yes,Not Engaged,Family
3396,Yes,Bria Saintjour,Female,Neutral,No,Engaged,Single
3397,Yes,Safwa al-Rad,Male,Neutral,No,Not Engaged,Family
3398,Yes,Patrick Stevens,Female,Neutral,Yes,Engaged,Retired
3399,Yes,Cinoi Rains,Female,Neutral,No,Engaged,Family
3400,Yes,Thomas Ramirez,Male,Neutral,No,Not Engaged,Family
3401,Yes,Janet Combs,Female,Negative,No,Engaged,Single
3402,Yes,Melissa Espino,Male,Neutral,No,Not Engaged,Family
3403,Yes,Saamiqa al-Mona,Female,Neutral,Yes,Engaged,Family
3404,Yes,Brennan Brossett,Male,Neutral,No,Not Engaged,Single
3405,Yes,Abraham Morrison,Female,Negative,Yes,Engaged,Family
3406,Yes,Rozhiane Harvey,Female,Neutral,Yes,Engaged,Retired
3407,Yes,Talha al-Akram,Male,Negative,Yes,Not Engaged,Retired
3408,Yes,Jacob Brutout,Male,Neutral,Yes,Not Engaged,Family
3409,Yes,Jhoirhaz Anding,Male,Negative,No,Not Engaged,Retired
3410,Yes,Andrew Mendoza,Male,Neutral,No,Not Engaged,Single
3411,Yes,Anthony Brutout,Female,Negative,Yes,Not Engaged,Single
3412,Yes,Brytani Harper,Male,Negative,Yes,Not Engaged,Single
3413,Yes,Larissa Reyes,Male,Neutral,Yes,Not Engaged,Retired
3414,Yes,Shanay Alire,Male,Neutral,Yes,Engaged,Single
3415,Yes,Muaaid el-Nasir,Female,Neutral,No,Not Engaged,Single
3416,Yes,Shane Cable,Male,Negative,No,Engaged,Family
3417,Yes,Ethan Kincaid,Female,Neutral,Yes,Engaged,Single
3418,Yes,Mutasim al-Raad,Female,Negative,No,Engaged,Retired
